Day,NEAR,EUR
116,8.550000,35.876362,
116,13.300000,55.807674,
116,4.750000,21.035534,
116,2.850000,12.621320,
116,17.100000,75.727921,
116,10.450000,46.278175,
116,3.800000,16.828426,
116,14.250000,63.106602,
116,8.550000,37.863960,
116,8.550000,37.863960,
116,14.250000,63.106602,
116,4.750000,21.035534,
116,1.900000,9.351348,
116,13.300000,65.459435,
116,13.300000,65.459435,
116,9.500000,53.323002,
116,10.450000,58.655304,
116,6.650000,37.326099,
116,8.550000,47.990700,
116,10.450000,58.655304,
116,14.250000,79.984505,
116,6.650000,37.326099,
116,17.100000,95.981400,
116,6.650000,34.506966,
116,17.100000,88.732201,
116,4.750000,24.647835,
116,10.450000,57.651531,
116,6.650000,36.687336,
116,7.600000,41.928387,
116,1.900000,10.664164,
116,19.000000,106.641632,
116,7.600000,36.832439,
116,8.550000,41.436493,
116,5.700000,28.508856,
116,18.049999,90.278046,
116,3.800000,19.005905,
117,5.700000,33.000000,
117,4.750000,27.500000,
117,6.650000,38.058506,
117,4.750000,26.003016,
117,7.600000,35.758163,
117,8.550000,42.880066,
117,10.450000,59.377651,
117,5.700000,32.387810,
117,13.300000,75.571548,
117,8.550000,48.581711,
117,5.700000,32.387810,
117,15.200000,75.677017,
117,6.650000,33.108692,
117,15.200000,75.677017,
117,16.150000,80.406830,
117,6.650000,33.108692,
117,2.850000,14.189440,
117,1.900000,6.333233,
117,5.700000,18.999701,
117,6.650000,22.166317,
117,7.600000,25.332933,
117,4.750000,15.833083,
117,17.100000,72.856445,
117,0.000000,0.000000,
117,15.200000,64.761292,
117,12.350000,52.618546,
117,8.550000,36.428223,
117,8.550000,36.428223,
117,7.600000,32.380646,
117,9.500000,40.475803,
117,5.700000,24.285482,
117,10.450000,44.523388,
117,10.450000,53.431046,
117,7.600000,38.858940,
117,5.700000,29.144205,
117,7.600000,38.858940,
117,7.600000,38.858940,
117,13.300000,68.003143,
117,6.650000,34.001572,
117,15.200000,77.717880,
117,6.650000,36.191265,
117,5.700000,31.021084,
117,14.250000,77.552711,
117,8.550000,46.531624,
117,2.850000,15.510542,
117,15.200000,82.999672,
117,18.049999,98.562111,
117,10.450000,57.062275,
117,8.550000,41.630516,
117,13.300000,64.758583,
117,4.750000,23.128067,
117,6.650000,32.379292,
117,1.900000,9.251226,
117,23.750000,132.291748,
117,16.150000,89.958389,
117,5.700000,26.507921,
117,7.600000,35.343895,
117,7.600000,35.343895,
117,12.350000,57.433830,
117,13.300000,61.851814,
117,19.950001,92.777725,
117,4.750000,22.089935,
117,10.450000,48.597858,
117,12.350000,60.710781,
117,12.350000,60.710781,
118,14.250000,82.500000,
118,3.800000,21.373262,
118,4.750000,24.900970,
118,15.200000,73.315407,
118,10.450000,54.699417,
118,10.450000,54.699417,
118,11.400000,59.672089,
118,12.350000,64.644760,
118,9.500000,52.239315,
118,8.550000,43.564579,
118,23.750000,121.012726,
118,15.200000,77.448143,
118,11.400000,58.086105,
118,9.500000,48.970634,
118,3.800000,19.588253,
118,12.350000,63.661823,
118,2.850000,14.691190,
118,4.750000,24.485317,
118,8.550000,44.073566,
118,9.500000,48.970634,
118,5.700000,25.185480,
118,2.850000,12.592740,
118,6.650000,29.383060,
118,12.350000,54.568542,
118,8.550000,37.778217,
118,3.800000,18.768784,
118,4.750000,23.460979,
118,8.550000,42.229763,
118,3.800000,21.987089,
118,8.550000,49.470947,
118,15.200000,87.948357,
118,2.850000,16.490316,
118,9.500000,54.967720,
118,7.600000,43.974178,
118,19.000000,109.935440,
118,16.150000,88.866852,
118,11.400000,62.729538,
118,2.850000,15.682384,
118,8.550000,47.047153,
118,12.350000,67.957001,
118,9.500000,52.274616,
118,8.550000,47.047153,
118,12.350000,67.957001,
118,5.700000,31.364769,
118,14.250000,78.411926,
118,7.600000,43.126270,
118,3.800000,21.563135,
118,8.550000,48.517052,
118,10.450000,59.298622,
118,4.750000,26.953918,
118,11.400000,64.689407,
118,8.550000,48.517052,
118,13.300000,76.519447,
118,13.300000,76.519447,
118,6.650000,36.326427,
118,6.650000,36.326427,
118,18.049999,98.600304,
118,7.600000,41.662231,
118,4.750000,26.038895,
118,2.850000,10.250697,
118,1.900000,6.833798,
118,12.350000,55.107613,
118,18.049999,82.818291,
119,10.450000,56.070694,
119,7.600000,36.211647,
119,7.600000,36.211647,
119,8.550000,40.908077,
119,19.000000,90.906845,
119,9.500000,46.229420,
119,8.550000,41.606476,
119,5.700000,27.737650,
119,5.700000,27.918985,
119,10.450000,51.184807,
119,14.250000,69.797462,
119,5.700000,30.407293,
119,11.400000,60.814587,
119,5.700000,30.407293,
119,10.450000,55.746708,
119,19.950001,106.425529,
119,4.750000,25.339413,
119,2.850000,15.203647,
119,7.600000,34.816895,
119,6.650000,30.464781,
119,12.350000,56.577454,
119,6.650000,30.464781,
119,6.650000,30.464781,
119,18.049999,82.690125,
119,5.700000,26.112671,
119,0.950000,5.087272,
119,2.850000,15.261815,
119,7.600000,40.698177,
119,9.500000,50.872719,
119,6.650000,35.610901,
119,8.550000,45.785446,
119,3.800000,20.349089,
119,15.200000,85.297585,
119,10.450000,58.642090,
119,10.450000,52.486019,
119,2.850000,14.314368,
119,8.550000,42.943104,
119,9.500000,51.132099,
119,10.450000,56.245312,
119,5.700000,30.679258,
119,6.650000,31.335516,
119,17.100000,80.577042,
119,7.600000,36.461605,
119,13.300000,63.807804,
119,15.200000,72.923210,
119,12.350000,59.250107,
119,14.250000,78.827324,
119,4.750000,26.275774,
119,13.300000,73.572166,
120,8.550000,49.500000,
120,7.600000,39.937332,
120,14.250000,68.121033,
120,17.100000,88.148682,
120,6.650000,34.280045,
120,10.450000,56.929691,
120,8.550000,42.512051,
120,17.100000,85.024101,
120,3.800000,18.894245,
120,13.300000,66.129852,
120,7.600000,39.012341,
120,12.350000,63.395054,
120,9.500000,51.788612,
120,2.850000,15.536583,
120,13.300000,72.504051,
120,13.300000,72.504051,
120,12.350000,67.325195,
120,2.850000,15.536583,
120,7.600000,41.430889,
120,8.550000,46.609749,
120,10.450000,58.354420,
120,7.600000,40.292629,
120,7.600000,40.292629,
120,4.750000,25.182892,
120,8.550000,45.329205,
120,11.400000,60.438942,
120,5.700000,30.219471,
120,18.049999,95.694992,
120,7.600000,36.383160,
120,16.150000,77.314217,
120,6.650000,31.835264,
120,12.350000,59.122635,
120,18.049999,86.410004,
120,3.800000,13.843215,
120,8.550000,31.147232,
120,12.350000,44.990448,
120,5.700000,20.764822,
120,14.250000,51.912056,
120,5.700000,20.764822,
120,1.900000,6.921607,
120,9.500000,34.608036,
120,11.400000,41.529644,
120,10.450000,42.147205,
120,8.550000,34.484077,
120,13.300000,53.641895,
120,4.750000,19.157822,
120,9.500000,38.315643,
120,12.350000,49.810333,
120,5.700000,27.524801,
120,6.650000,32.112267,
120,13.300000,64.224533,
120,8.550000,41.287201,
120,13.300000,64.224533,
120,6.650000,32.112267,
120,9.500000,48.011398,
120,17.100000,86.420517,
120,1.900000,9.602280,
120,8.550000,43.210258,
120,12.350000,63.749615,
120,1.900000,9.807633,
120,4.750000,24.519083,
120,7.600000,37.038776,
121,7.600000,41.445885,
121,8.550000,45.057034,
121,8.550000,46.892315,
121,7.600000,43.754768,
121,18.049999,103.917572,
121,10.450000,60.162807,
121,10.450000,59.306770,
121,10.450000,59.306770,
121,11.400000,61.837730,
121,11.400000,61.837730,
121,7.600000,42.958233,
121,0.000000,0.000000,
121,8.550000,48.328007,
121,8.550000,48.328007,
121,11.400000,64.437347,
121,18.049999,93.676086,
121,12.350000,64.094170,
121,3.800000,19.721283,
121,1.900000,9.860641,
121,10.450000,54.233528,
121,1.900000,9.860641,
121,13.300000,72.609535,
121,2.850000,15.559186,
121,8.550000,46.677555,
121,5.700000,27.077431,
121,12.350000,58.667770,
121,14.250000,67.693581,
121,4.750000,22.564526,
121,5.700000,27.077431,
121,8.550000,40.616146,
121,1.900000,9.713174,
121,2.850000,14.569761,
121,8.550000,43.709282,
121,4.750000,24.282936,
121,7.600000,38.852695,
121,3.800000,19.426348,
121,4.750000,24.282936,
121,12.350000,63.135632,
121,7.600000,38.852695,
121,17.100000,96.869995,
121,18.049999,102.251663,
121,5.700000,32.289997,
121,11.400000,64.579994,
121,10.450000,59.198334,
121,18.049999,102.251663,
121,5.700000,32.289997,
121,4.750000,27.022968,
121,2.850000,16.213781,
121,8.550000,48.641342,
121,10.450000,59.450535,
121,7.600000,40.811977,
121,8.550000,45.913471,
121,13.300000,71.420952,
121,10.450000,56.116467,
121,6.650000,28.827618,
121,13.300000,57.655235,
121,7.600000,33.358013,
121,12.350000,54.206768,
121,6.650000,30.341572,
121,8.550000,39.010593,
122,8.550000,48.653202,
122,12.350000,57.875092,
122,19.950001,105.815208,
122,11.400000,60.465828,
122,7.600000,43.207073,
122,12.350000,70.211494,
122,5.700000,32.736584,
122,7.600000,43.669601,
122,14.250000,81.880501,
122,10.450000,52.087902,
122,10.450000,52.087902,
122,11.400000,62.602695,
122,8.550000,46.952023,
122,5.700000,31.301348,
122,5.700000,31.301348,
122,9.500000,52.168915,
122,19.950001,109.554726,
122,7.600000,41.735134,
122,7.600000,41.735134,
122,11.400000,62.602695,
122,1.900000,10.433784,
122,4.750000,26.084457,
122,12.350000,63.960888,
122,5.700000,29.520409,
122,8.550000,44.280613,
122,8.550000,44.280613,
122,19.000000,98.401367,
122,6.650000,28.244545,
122,15.200000,64.558960,
122,4.750000,20.174675,
122,7.600000,32.279480,
122,2.850000,12.104805,
122,5.700000,25.186203,
122,8.550000,37.779305,
122,12.350000,54.570110,
122,9.500000,41.977005,
122,10.450000,46.174709,
122,7.600000,33.581608,
122,6.650000,30.781830,
122,2.850000,13.192213,
122,13.300000,61.563660,
122,4.750000,21.987022,
122,17.100000,79.153275,
122,16.150000,74.755875,
122,4.750000,21.987022,
122,10.450000,48.371449,
122,13.300000,66.222237,
122,4.750000,23.650799,
122,10.450000,52.031757,
122,1.900000,9.460320,
122,12.350000,62.067696,
122,13.300000,66.842133,
122,12.350000,62.067696,
122,7.600000,38.195507,
122,10.450000,57.047604,
122,8.550000,47.602695,
122,7.600000,42.313511,
122,10.450000,58.181080,
122,8.550000,47.602695,
122,3.800000,20.172062,
123,0.000000,0.000000,
123,8.550000,46.595825,
123,8.550000,43.285641,
123,18.049999,96.321365,
123,10.450000,55.765003,
123,12.350000,65.904091,
123,8.550000,39.447105,
123,5.700000,26.298073,
123,10.450000,48.213135,
123,7.600000,35.064098,
123,12.350000,56.979156,
123,10.450000,48.421627,
123,12.350000,57.225559,
123,8.550000,47.999390,
123,7.600000,42.666126,
123,2.850000,15.999797,
123,4.750000,26.666328,
123,6.650000,37.332859,
123,9.500000,53.332657,
123,13.300000,74.665718,
123,13.300000,68.400345,
123,8.550000,43.971649,
123,19.950001,102.600517,
123,10.450000,53.743130,
123,7.600000,39.085911,
123,5.700000,30.457186,
123,18.049999,96.447754,
123,12.350000,65.990570,
123,10.450000,55.838177,
123,13.300000,71.066765,
123,8.550000,45.685776,
123,13.300000,71.066765,
123,19.000000,101.523956,
123,10.450000,56.537041,
123,1.900000,10.279462,
123,1.900000,10.279462,
123,5.700000,30.838385,
123,7.600000,41.117847,
123,7.600000,41.117847,
123,7.600000,41.117847,
123,4.750000,26.531391,
123,13.300000,74.287895,
123,2.850000,15.918835,
123,7.600000,42.450226,
123,7.600000,42.450226,
123,11.400000,60.744301,
123,6.650000,35.434174,
123,19.950001,106.302528,
123,4.750000,27.378281,
123,2.850000,15.424313,
123,15.200000,82.263000,
123,13.300000,71.980125,
123,5.700000,32.601097,
123,13.300000,76.069229,
123,5.700000,32.601097,
123,4.750000,27.167582,
124,8.550000,49.500000,
124,6.650000,37.383167,
124,12.350000,69.425888,
124,12.350000,47.533916,
124,17.100000,77.786072,
124,16.150000,73.464630,
124,7.600000,39.087666,
124,8.550000,48.523571,
124,18.049999,102.438652,
124,4.750000,26.957541,
124,18.049999,102.438652,
124,7.600000,36.536095,
124,18.049999,91.531509,
124,11.400000,57.809372,
124,8.550000,43.357029,
124,8.550000,43.357029,
124,2.850000,15.758959,
124,18.049999,99.806740,
124,6.650000,36.770905,
124,14.250000,78.794792,
124,10.450000,57.782852,
124,2.850000,15.758959,
124,8.550000,47.276875,
124,8.550000,47.276875,
124,5.700000,31.517918,
124,7.600000,42.023891,
124,7.600000,38.779861,
124,18.049999,92.102165,
124,6.650000,37.861420,
124,10.450000,59.496517,
124,6.650000,37.861420,
124,15.200000,86.540390,
124,6.650000,37.861420,
124,12.350000,70.314064,
124,8.550000,48.678967,
124,6.650000,37.861420,
124,12.350000,58.163521,
124,15.200000,71.585869,
124,18.049999,85.008217,
124,11.400000,53.689404,
124,17.100000,80.534103,
124,4.750000,22.370584,
124,5.700000,26.844702,
124,8.550000,40.267052,
124,2.850000,13.422351,
124,18.049999,90.650398,
124,8.550000,42.939663,
124,13.300000,66.795029,
124,13.300000,66.795029,
124,15.200000,76.337181,
124,5.700000,28.626442,
124,6.650000,33.397514,
124,7.600000,38.168591,
124,9.500000,47.710739,
124,12.350000,66.046989,
124,4.750000,25.402687,
124,12.350000,66.046989,
124,5.700000,32.239853,
124,11.400000,64.479706,
124,1.900000,10.746618,
124,2.850000,14.632946,
124,10.450000,48.078758,
125,4.750000,27.500000,
125,8.550000,49.310459,
125,3.800000,21.915760,
125,11.400000,61.719166,
125,1.900000,10.286528,
125,8.550000,38.203926,
125,10.450000,46.693691,
125,5.700000,25.469284,
125,6.650000,34.836563,
125,8.550000,33.884727,
125,9.500000,37.649700,
125,8.550000,33.884727,
125,17.100000,67.769455,
125,1.900000,7.529940,
125,7.600000,30.119761,
125,6.650000,26.354790,
125,11.400000,45.401413,
125,11.400000,45.401413,
125,7.600000,30.267611,
125,8.550000,34.051060,
125,11.400000,45.401413,
125,7.600000,30.267611,
125,10.450000,47.371326,
125,17.100000,77.516708,
125,14.250000,64.597260,
125,12.350000,55.984291,
125,18.049999,81.823196,
125,12.350000,58.768265,
125,13.300000,63.288898,
125,6.650000,31.644449,
125,7.600000,36.165085,
125,12.350000,58.768265,
125,0.950000,4.520636,
125,13.300000,63.288898,
125,5.700000,27.201046,
125,4.750000,22.667540,
125,15.200000,72.536125,
125,8.550000,40.801571,
125,12.350000,58.935604,
125,19.000000,90.670158,
125,5.700000,27.201046,
125,4.750000,25.297810,
125,5.700000,30.357370,
125,5.700000,30.357370,
125,5.700000,32.472782,
125,8.550000,48.709175,
125,8.550000,48.709175,
125,0.950000,5.412131,
125,11.400000,64.945564,
125,10.450000,59.533440,
125,12.350000,70.357697,
125,11.400000,63.686119,
125,12.350000,68.993301,
125,13.300000,74.300468,
125,2.850000,15.921530,
125,5.700000,27.029701,
125,7.600000,36.039604,
125,4.750000,22.909660,
126,3.800000,18.258036,
126,9.500000,45.645088,
126,1.900000,9.129018,
126,4.750000,22.874453,
126,18.049999,86.922920,
126,0.950000,4.574891,
126,4.750000,22.874453,
126,10.450000,51.904980,
126,8.550000,42.467709,
126,5.700000,28.311806,
126,9.500000,47.186344,
126,0.950000,4.718635,
126,1.900000,10.738223,
126,10.450000,59.060230,
126,5.700000,32.214668,
126,14.250000,80.536674,
126,12.350000,69.798454,
126,15.200000,85.905785,
126,2.850000,15.666278,
126,12.350000,67.887207,
126,10.450000,57.443020,
126,8.550000,46.998833,
126,8.550000,46.998833,
126,8.550000,46.998833,
126,10.450000,57.443020,
126,4.750000,24.361149,
126,7.600000,38.977840,
126,15.200000,77.955681,
126,16.150000,82.827911,
126,6.650000,34.105606,
126,4.750000,25.075035,
126,12.350000,65.195091,
126,9.500000,50.150070,
126,3.800000,20.060028,
126,10.450000,55.165077,
126,5.700000,30.090042,
126,8.550000,46.174351,
126,5.700000,30.782900,
126,14.250000,76.957253,
126,3.800000,20.521935,
126,12.350000,66.696289,
126,8.550000,39.059162,
126,15.200000,69.438515,
126,0.000000,0.000000,
126,10.450000,47.738979,
126,2.850000,13.019721,
126,13.300000,60.758698,
126,7.600000,36.313583,
126,5.700000,27.235188,
126,8.550000,40.852779,
126,9.500000,45.391979,
126,1.900000,9.078396,
126,5.700000,27.235188,
126,19.000000,90.783958,
126,16.150000,77.166367,
126,2.850000,13.617594,
126,5.700000,31.195009,
126,2.850000,15.597505,
126,7.600000,41.593349,
126,0.950000,5.199169,
126,8.550000,46.792515,
126,7.600000,33.240620,
126,19.950001,87.256630,
126,3.800000,16.711094,
126,13.300000,58.488831,
126,8.550000,42.145668,
126,4.750000,23.414261,
127,12.350000,71.500000,
127,8.550000,41.480282,
127,6.650000,32.262440,
127,8.550000,41.480282,
127,7.600000,43.680077,
127,12.350000,59.726391,
127,4.750000,16.590233,
127,11.400000,39.816559,
127,8.550000,29.862419,
127,18.049999,76.495674,
127,16.150000,68.443504,
127,14.250000,60.391323,
127,15.200000,64.417412,
127,7.600000,33.786469,
127,6.650000,29.563158,
127,9.500000,42.233082,
127,4.750000,21.116541,
127,5.700000,25.339849,
127,19.950001,88.689476,
127,12.350000,64.254028,
127,8.550000,44.483555,
127,12.350000,65.834541,
127,7.600000,40.513565,
127,11.400000,60.770344,
127,7.600000,40.513565,
127,7.600000,40.513565,
127,9.500000,52.224930,
127,19.950001,109.672348,
127,14.250000,78.337395,
127,5.700000,31.334957,
127,8.550000,47.002434,
127,11.400000,62.669914,
127,10.450000,51.498085,
127,6.650000,32.771507,
127,8.550000,42.134796,
127,1.900000,9.363289,
127,13.300000,65.543015,
127,10.450000,58.338684,
127,13.300000,74.249229,
127,4.750000,26.517582,
127,3.800000,21.214067,
127,6.650000,37.124615,
127,1.900000,9.419966,
127,6.650000,32.969879,
127,10.450000,51.975407,
127,11.400000,56.700439,
127,17.100000,85.050659,
127,3.800000,18.900146,
127,10.450000,51.975407,
127,6.650000,33.075256,
127,6.650000,33.075256,
127,7.600000,37.949993,
127,7.600000,37.949993,
127,11.400000,56.924988,
127,8.550000,42.693737,
127,11.400000,56.924988,
127,23.750000,124.575974,
127,6.650000,34.881271,
127,5.700000,29.898233,
127,0.000000,0.000000,
127,7.600000,43.092236,
127,8.550000,48.478764,
127,10.450000,54.823322,
127,5.700000,29.903627,
128,5.700000,30.892570,
128,13.300000,72.082664,
128,18.049999,97.826477,
128,8.550000,46.338856,
128,15.200000,73.673866,
128,6.650000,32.904602,
128,9.500000,47.006577,
128,6.650000,32.904602,
128,5.700000,28.203945,
128,17.100000,84.611832,
128,0.000000,0.000000,
128,18.049999,92.204926,
128,7.600000,38.823128,
128,4.750000,24.264454,
128,19.000000,82.971550,
128,8.550000,37.337196,
128,7.600000,33.188622,
128,12.350000,53.931507,
128,4.750000,20.742887,
128,1.900000,8.297155,
128,5.700000,25.357092,
128,19.950001,88.749825,
128,3.800000,16.904730,
128,1.900000,8.452365,
128,12.350000,54.940369,
128,7.600000,35.782162,
128,12.350000,58.146011,
128,13.300000,62.618778,
128,8.550000,40.254929,
128,8.550000,40.254929,
128,12.350000,58.146011,
128,10.450000,49.200470,
128,13.300000,62.618778,
128,5.700000,30.349483,
128,7.600000,40.465981,
128,9.500000,50.582474,
128,18.049999,96.106697,
128,13.300000,70.815460,
128,17.100000,91.048454,
128,2.850000,15.174742,
128,2.850000,13.603197,
128,9.500000,45.343990,
128,11.400000,54.412788,
128,4.750000,22.671995,
128,14.250000,69.855499,
128,6.650000,32.599232,
128,6.650000,32.599232,
128,9.500000,46.570332,
128,5.700000,19.597652,
128,8.550000,29.396477,
128,9.500000,32.662754,
128,8.550000,29.396477,
128,5.700000,19.597652,
128,6.650000,22.863928,
128,7.600000,30.580906,
128,6.650000,26.758291,
128,2.850000,11.467839,
128,15.200000,61.161812,
128,18.049999,82.785591,
128,16.150000,77.789871,
128,5.700000,27.455246,
128,7.600000,36.606998,
128,10.450000,50.334621,
128,18.049999,90.424927,
129,4.750000,22.824675,
129,5.700000,27.389610,
129,18.049999,87.955482,
129,15.200000,80.577538,
129,8.550000,47.857479,
129,15.200000,85.079964,
129,5.700000,31.904985,
129,15.200000,79.398376,
129,3.800000,19.849594,
